"blkgrp","blkgrps","population","households","land_acres","ht_ami","ht_80ami","ht_nmi","h_ami","h_80ami","h_nmi","t_ami","t_80ami","t_nmi","co2_per_hh_local","co2_per_acre_local","autos_per_hh_ami","autos_per_hh_80ami","autos_per_hh_nmi","vmt_per_hh_ami","vmt_per_hh_80ami","vmt_per_hh_nmi","pct_transit_commuters_ami","pct_transit_commuters_80ami","pct_transit_commuters_nmi","t_cost_ami","t_cost_80ami","t_cost_nmi","auto_ownership_cost_ami","auto_ownership_cost_80ami","auto_ownership_cost_nmi","vmt_cost_ami","vmt_cost_80ami","vmt_cost_nmi","transit_cost_ami","transit_cost_80ami","transit_cost_nmi","transit_trips_ami","transit_trips_80ami","transit_trips_nmi","compact_ndx","emp_ovrll_ndx","res_density","gross_hh_density","hh_gravity","frac_sfd","emp_gravity","emp_ndx","block_size","intersection_density","avg_block_perimeter_meters","h_cost","median_smoc","median_gross_rent","pct_owner_occupied_hu","pct_renter_occupied_hu"
"""360930323002""",1,847,338,65.03,43,50,49,23,28,26,20,21,22,7.84,40.73,1.65,1,2,19172,16990,19399,4,4,5,12455,10609,11965,9436,7931,8907,2963,2625,2997,55,53,61,54,51,59,7.1,7,6.76,5.2,12910,62,16133,87,3,394,488,1183,1373,900,60,40
"""360930214001""",1,1193,273,74.62,39,45,44,20,25,23,19,20,21,9.78,35.78,1.56,1,2,18277,15681,18629,7,7,8,11852,9986,11435,8928,7472,8453,2825,2422,2878,99,91,105,97,89,102,7.4,8.6,7.8,3.66,21869,34,28897,88,5,274,683,1017,1093,838,70,30
"""360930214003""",1,488,159,41.46,37,43,42,19,23,22,18,19,20,NA,NA,1.52,1,2,17350,15150,17582,4,3,4,11417,9664,10943,8688,7279,8174,2681,2340,2716,47,45,53,46,44,51,8.5,8.1,6.71,3.83,19805,26,22947,88,4,340,570,970,1297,749,40,60
"""360930215003""",1,614,178,51.97,36,42,41,18,22,21,18,19,20,8.42,28.86,1.52,1,1,17391,15043,17667,6,5,6,11415,9660,10952,8653,7268,8144,2688,2324,2729,74,69,79,72,67,77,8.4,8,7.62,3.43,20837,23,22137,88,5,209,608,932,NA,932,45,55
"""360957402004""",1,1235,657,461.38,39,45,44,18,23,21,20,22,23,7.61,10.84,1.65,1,2,21289,18869,21575,0,0,0,12712,11040,12142,9417,8125,8800,3290,2915,3333,5,0,9,4,0,7,7.5,5.9,3.04,1.42,3631,34,5724,84,15,125,1071,947,1319,698,40,60
"""360930210023""",1,643,417,50.29,22,25,25,6,8,7,16,17,18,3.96,32.83,1.33,1,1,14480,12444,14666,12,11,13,10001,8467,9528,7604,6400,7091,2238,1922,2266,159,145,172,155,142,168,9.1,8.6,12.09,8.29,21485,7,31457,89,8,266,991,316,NA,316,14,86
"""360930327001""",1,937,345,229.6,49,57,56,27,34,31,22,23,24,9.68,14.54,1.79,2,2,21127,18679,21440,3,2,3,13510,11554,13027,10210,8637,9677,3265,2886,3312,35,32,37,34,31,37,4.9,7.4,2.59,1.5,12439,79,14138,86,7,145,680,1408,1458,1214,79,21
"""360930330032""",1,1910,685,367.63,53,62,60,30,38,35,23,24,26,9.85,18.35,1.89,2,2,22071,19519,22420,1,0,1,14224,12137,13770,10802,9116,10294,3411,3015,3464,10,6,13,10,6,13,2.3,6.7,2.3,1.86,14019,99,13928,87,10,125,871,1560,1560,NA,97,3
"""360930321013""",1,884,317,346.29,57,67,65,35,43,40,22,24,25,9.32,8.54,1.85,2,2,21904,19505,22210,2,2,2,13992,12041,13501,10580,9003,10042,3385,3013,3431,27,25,28,27,25,28,3,7.8,1.88,0.92,15433,87,18444,87,38,63,1401,1795,1795,NA,77,23
"""360930209004""",1,600,246,41.71,32,37,36,15,19,18,17,18,19,5.22,30.78,1.4,1,1,16231,13931,16488,10,10,11,10617,8956,10155,7970,6673,7464,2508,2152,2547,139,132,144,135,128,140,8.8,8.6,10.55,5.9,22740,14,30512,88,5,295,727,786,NA,786,35,65
"""360930217003""",1,1773,612,158.16,30,35,34,12,15,14,18,20,20,7.22,27.94,1.52,1,1,17125,15073,17325,8,8,9,11437,9771,10941,8682,7341,8148,2647,2329,2677,109,102,116,106,100,113,7.9,8.1,6.62,3.87,20134,41,20427,87,9,181,789,623,1112,342,36,64
"""360930332002""",1,649,299,57.9,40,47,46,20,25,23,20,21,22,7.77,40.11,1.66,1,2,19322,17038,19583,4,4,4,12536,10652,12070,9500,7973,8990,2986,2632,3025,50,47,54,49,46,53,6.9,7.5,5.46,5.16,17879,59,18901,87,5,276,581,1050,1220,746,64,36
"""360930208004""",1,581,247,37.02,31,36,35,15,19,18,16,17,17,4.51,30.09,1.32,1,1,14155,12271,14294,13,13,14,9880,8362,9401,7514,6297,7002,2188,1896,2208,179,169,191,175,165,186,9.1,8.7,10.75,6.67,22612,19,34529,89,4,363,587,792,NA,792,20,80
"""360930205003""",1,805,355,63.43,46,54,52,26,32,30,20,21,22,7.7,43.09,1.65,1,2,19545,17469,19747,5,5,5,12532,10679,12054,9445,7915,8934,3021,2699,3051,67,65,70,65,63,69,5.9,8.6,6.11,5.6,20716,82,25842,88,8,182,836,1345,1479,1128,62,38
"""360930320006""",1,929,290,99.92,49,58,56,28,35,32,21,23,24,10.23,29.68,1.76,2,2,20808,18449,21099,4,4,4,13332,11366,12869,10061,8463,9553,3216,2850,3259,56,53,57,54,52,56,4.4,8.1,3.76,2.9,17992,87,20486,87,8,154,796,1451,1451,NA,81,19
"""360930329014""",1,658,241,95.91,37,43,42,15,19,18,22,24,24,9.73,24.45,1.81,2,2,21727,19277,21983,1,1,1,13681,11829,13126,10307,8837,9713,3358,2978,3396,16,13,17,16,13,16,5,7.1,2.84,2.51,18500,91,18711,88,6,194,665,799,NA,799,73,27
"""360930201011""",1,1303,695,137.47,38,45,43,21,26,24,18,19,19,6.3,31.84,1.45,1,1,16828,14695,17036,7,6,7,10964,9330,10464,8270,6974,7733,2601,2270,2632,92,86,100,90,84,97,8.6,8.2,10.01,5.06,16908,21,24197,88,8,158,743,1081,1652,884,26,74
"""360930201012""",1,1357,437,155.81,51,59,58,29,37,34,21,22,24,9.71,27.23,1.75,2,2,20367,17839,20696,5,4,5,13179,11192,12740,9969,8379,9476,3148,2756,3197,63,56,67,61,55,65,4.5,8.3,3.48,2.8,18440,80,26147,88,6,193,668,1530,1634,739,88,12
"""360930205004""",1,911,370,65.73,50,58,57,29,36,34,21,22,23,8.74,49.21,1.7,1,2,19996,17529,20313,5,5,5,12851,10887,12421,9693,8118,9212,3090,2708,3138,68,61,71,66,60,69,5,8.6,6.12,5.63,21335,75,28508,88,7,166,836,1516,1662,788,83,17
"""360930334001""",1,541,208,125.48,56,66,64,36,45,41,20,22,23,8.46,14.02,1.67,1,2,19576,17027,19914,6,5,6,12667,10763,12228,9561,8060,9067,3025,2630,3076,80,73,85,78,71,83,5.8,8.6,5.28,1.66,20336,58,31250,88,9,173,842,1849,2141,850,77,23
"""360930206001""",1,918,410,385.13,49,58,56,29,36,33,21,22,23,8.06,8.58,1.72,2,2,19931,17582,20225,4,4,5,12979,11080,12519,9841,8310,9334,3080,2716,3124,58,54,61,56,53,59,5.4,8.4,4.89,1.06,20634,68,22340,87,13,122,884,1481,1663,1020,72,28
"""360930206002""",1,2016,701,114.83,41,48,47,22,27,25,19,20,21,8.58,52.35,1.58,1,2,18659,16321,18938,6,6,6,12009,10161,11569,9044,7563,8557,2884,2521,2926,81,76,86,79,74,83,7,8.8,7.08,6.1,22546,51,30906,88,7,195,779,1135,1296,854,64,36
"""360930207001""",1,2630,771,121.27,38,44,43,20,25,23,18,19,20,8.26,52.5,1.5,1,1,17389,14988,17689,10,9,11,11368,9632,10928,8547,7195,8053,2687,2316,2733,134,122,142,131,119,139,7.7,8.7,8.82,6.36,22765,32,27198,88,9,148,910,1030,1152,892,53,47
"""360930207002""",1,722,345,144.25,43,49,48,22,27,25,21,22,23,8.12,19.42,1.73,2,2,19812,17375,20129,7,6,7,13037,11122,12584,9883,8353,9376,3062,2684,3110,93,85,98,91,83,96,4.5,8.3,3.61,2.39,20348,81,21117,87,9,233,924,1126,1183,857,83,17
"""360930216003""",1,1300,374,111.28,39,45,44,19,24,22,20,21,22,7.77,26.12,1.62,1,2,18673,16494,18902,7,7,7,12232,10409,11757,9255,7772,8742,2886,2548,2920,92,89,95,90,87,93,7,8.4,4.83,3.36,22174,63,23895,88,5,253,591,1008,1204,711,60,40
"""360930216004""",1,994,375,95.04,38,43,43,19,24,22,19,20,21,7.72,30.45,1.54,1,2,17851,15454,18142,7,7,8,11646,9863,11190,8789,7384,8285,2759,2387,2803,98,92,102,95,90,100,8,8.2,7.95,3.95,21676,31,23192,88,6,215,669,979,1176,756,53,47
"""360930217001""",1,969,394,80.28,36,42,41,19,23,21,18,19,19,6.5,31.91,1.46,1,1,16338,14343,16516,11,10,11,10988,9366,10497,8321,7016,7796,2525,2216,2551,142,135,149,138,131,146,8.2,8.6,7.1,4.91,22943,39,26011,88,8,303,765,964,1286,806,33,67
"""360930217004""",1,683,320,44.67,25,29,28,9,11,10,16,17,18,4.67,33.49,1.36,1,1,14543,12612,14700,8,8,9,10133,8607,9632,7774,6555,7238,2248,1948,2271,112,103,122,109,101,119,9.1,8.5,8.01,7.16,22312,10,24445,88,11,319,861,471,NA,471,6,94
"""360930218001""",1,1454,520,357.38,49,57,55,26,33,30,22,24,25,9.66,14.05,1.85,2,2,21129,18573,21487,4,3,4,13876,11864,13425,10564,8956,10054,3265,2869,3319,47,39,52,46,38,50,2.2,8.2,3.05,1.46,17903,98,18943,87,15,103,896,1368,1368,NA,95,5
"""360930332004""",1,1311,456,63.86,42,49,48,22,27,25,20,21,23,8.79,62.79,1.67,1,2,19540,17141,19838,5,4,5,12597,10688,12145,9517,7985,9015,3020,2648,3065,61,55,66,59,54,64,6.6,7.4,6.33,7.14,16680,56,17420,87,5,251,621,1138,1327,702,70,30
"""360930212001""",1,936,300,113.16,39,45,44,20,25,23,19,20,21,9.12,24.16,1.54,1,2,18201,15980,18442,6,5,6,11669,9943,11178,8781,7402,8250,2813,2469,2849,75,72,79,73,70,77,8.1,7.5,5.96,2.65,16774,29,18994,87,9,157,858,1042,1520,745,38,62
"""360930332001""",1,1074,390,212.08,41,48,47,21,26,24,20,22,23,7.97,14.66,1.67,1,2,19460,17056,19757,4,4,5,12618,10748,12156,9552,8059,9041,3008,2635,3052,58,53,63,57,52,61,6.5,7.8,3.62,1.84,18876,53,20680,88,9,130,794,1082,1145,963,65,35
"""360830520041""",1,1421,640,753.81,48,57,55,28,35,32,21,22,23,8.63,7.33,1.68,2,2,20591,18151,20900,3,3,4,12842,11074,12328,9596,8211,9031,3182,2804,3229,64,59,68,63,57,66,6.3,7.2,1.79,0.85,11328,44,12812,86,33,85,1148,1438,1753,1104,51,49
"""360830522035""",1,501,162,1177.24,78,93,89,52,65,60,26,29,29,12.12,1.67,2.15,2,2,25334,22424,25765,0,0,0,16218,14220,15634,12302,10756,11654,3915,3464,3980,0,0,0,0,0,0,0.2,5.3,0.47,0.14,5672,100,5711,84,91,34,2488,2683,2683,NA,100,0
"""360830414002""",1,1169,716,745.83,46,54,53,26,33,30,20,21,23,6.09,5.85,1.66,1,2,19809,16943,20242,3,3,3,12581,10708,12133,9459,8042,8941,3061,2617,3127,60,49,65,59,47,63,7.2,5.8,2.46,0.96,14679,17,12964,87,18,96,1018,1362,1638,865,64,36
"""360830409003""",1,973,476,48.59,35,40,40,18,23,21,17,17,18,5.41,53,1.39,1,1,14646,12673,14811,7,7,8,10358,8710,9888,7952,6615,7442,2264,1958,2288,142,138,158,138,135,154,9.3,8,13.7,9.8,20608,13,27852,89,2,646,344,953,1495,730,29,71
"""360830410001""",1,1307,524,265.33,37,43,42,18,22,21,19,21,21,7.74,15.29,1.59,1,2,18435,16261,18674,7,7,7,12037,10287,11544,9060,7652,8527,2849,2512,2885,127,124,132,124,121,129,7.9,6.8,4.84,1.97,17718,37,20888,88,8,202,645,930,921,937,44,56
"""360830517021""",1,1934,792,438.26,40,47,46,19,24,22,21,23,24,8.83,15.95,1.75,2,2,21368,18857,21700,1,0,1,13301,11496,12755,9984,8576,9384,3302,2913,3352,15,7,19,15,7,19,6.7,4.9,4.3,1.81,3574,50,3173,82,6,172,647,992,1098,816,63,38
"""360830520045""",1,1172,471,641.19,53,62,60,30,37,35,23,25,26,10.27,7.55,1.9,2,2,22646,19925,23045,2,1,2,14376,12357,13896,10844,9253,10301,3500,3078,3560,33,26,34,32,25,33,2.7,7.1,2.06,0.73,10895,79,11505,86,25,72,901,1555,1555,NA,91,9
"""360830521032""",1,783,349,17482.39,50,59,57,25,31,28,26,29,29,9.84,0.2,2.14,2,2,25193,22446,25603,0,0,0,16130,14281,15498,12228,10812,11535,3893,3468,3955,9,2,8,8,2,7,1,4,0.68,0.02,2036,74,2361,82,364,5,3498,1277,1194,1589,79,21
"""360830523031""",1,1174,453,1194.06,49,58,56,25,32,29,24,26,26,10.44,3.96,1.93,2,2,24082,21355,24455,0,0,0,14747,12876,14180,11025,9577,10402,3722,3299,3778,0,0,0,0,0,0,2.7,6.6,1.09,0.38,6222,79,7408,84,48,51,1401,1316,1409,952,80,20
"""360830523041""",1,888,339,151.1,48,56,55,26,33,31,22,23,24,9.45,21.21,1.78,2,2,21569,19038,21918,4,3,4,13572,11607,13100,10169,8603,9640,3333,2941,3386,70,63,73,68,61,72,4.7,7,4.88,2.24,8877,72,10058,85,9,152,771,1370,1503,797,81,19
"""360830523042""",1,914,340,262.74,50,59,57,27,34,32,23,24,25,9.85,12.74,1.86,2,2,22141,19629,22482,3,3,3,14109,12075,13631,10631,8992,10100,3422,3032,3473,56,51,58,54,50,56,3.1,7.1,2.13,1.29,9521,95,10683,86,7,227,734,1425,1425,NA,92,8
"""360830523045""",1,538,254,240.3,47,55,54,25,31,28,23,24,25,8.66,9.15,1.87,2,2,22094,19633,22435,3,3,3,14158,12147,13683,10685,9060,10156,3415,3033,3466,59,54,61,58,53,59,2.6,7.6,1.36,1.06,12353,93,16185,87,17,128,1097,1275,1324,894,89,11
"""360830520042""",1,1398,556,2833.09,60,71,68,34,43,40,25,28,28,11.34,2.23,2.08,2,2,24859,21984,25275,0,0,0,15725,13775,15148,11883,10379,11244,3842,3396,3905,0,0,0,0,0,0,0.7,6.2,0.42,0.2,6960,92,7510,85,98,23,2470,1783,1783,NA,94,6
"""360830413002""",1,585,267,192.74,54,64,62,32,40,37,23,24,25,8.81,12.21,1.87,2,2,22006,19324,22377,1,1,1,14088,12058,13620,10666,9059,10140,3401,2985,3457,21,14,23,20,14,22,2.7,8.1,3.13,1.39,16154,88,21992,88,18,93,967,1654,1654,NA,92,8
"""360830401005""",1,708,244,38.33,36,42,41,18,23,21,18,19,20,6.88,43.83,1.5,1,1,16307,14235,16501,8,7,8,11234,9560,10727,8567,7222,8020,2520,2199,2549,146,139,158,142,136,154,8.9,5.8,9.11,6.37,14591,23,12695,87,3,468,436,953,1125,874,32,68
"""360910624032""",1,2302,983,1275.54,54,64,62,32,40,37,22,24,25,9.37,7.22,1.83,2,2,22088,19344,22500,1,1,1,13870,11984,13358,10446,8988,9872,3414,2988,3476,10,7,11,10,7,11,4.3,7.3,1.78,0.77,11066,62,10797,86,25,69,1185,1653,1826,962,80,20
"""360830401002""",1,1156,378,106.85,46,54,52,24,30,28,22,23,24,9.15,32.38,1.79,2,2,20735,18209,21067,5,4,5,13488,11538,13008,10191,8644,9655,3205,2813,3255,92,81,98,90,79,96,5.2,5.3,9.8,3.54,12475,71,10688,87,7,257,763,1261,1427,611,80,20
"""360830406003""",1,745,9,94.52,NA,NA,NA,NA,NA,NA,16,17,17,NA,NA,1.32,1,1,14235,12279,14401,12,12,13,9941,8515,9416,7509,6399,6947,2200,1897,2225,232,219,245,227,214,239,9.2,8.5,4.76,0.1,20565,0,29710,88,12,230,750,NA,NA,NA,0,100
"""360830408001""",1,929,391,32.78,35,41,40,20,25,23,16,16,17,5.45,64.98,1.31,1,1,13353,11496,13502,12,11,13,9756,8191,9305,7469,6204,6973,2064,1776,2086,224,211,246,218,206,240,9.5,8.2,15.26,11.93,21151,7,29328,89,2,721,363,1022,1375,924,22,78
"""360830409004""",1,653,310,27.17,33,38,37,17,21,19,17,18,18,4.98,56.8,1.39,1,1,14884,12819,15072,8,8,9,10373,8727,9903,7921,6602,7407,2300,1980,2328,152,144,167,149,140,163,9.3,7.9,12.61,11.41,20250,9,26977,89,2,564,427,858,964,820,26,74
"""360830409002""",1,500,234,107.48,40,46,45,21,26,24,19,21,22,7.44,16.21,1.6,1,2,18659,16442,18898,5,5,6,12094,10330,11607,9108,7691,8581,2884,2540,2919,102,98,107,100,96,104,7.5,7.9,32.2,2.18,19868,44,26309,89,11,238,686,1065,1386,781,47,53
"""360830411003""",1,1054,432,166.54,47,55,54,26,33,30,21,23,24,8.34,21.63,1.73,2,2,20679,18003,21058,4,4,4,13162,11227,12706,9886,8376,9369,3196,2781,3253,80,70,84,78,68,82,5.6,7.4,3.67,2.59,14397,52,15500,87,13,158,1021,1355,1463,991,77,23
"""360830412001""",1,601,251,172.13,52,62,59,31,39,36,21,22,23,8.86,12.92,1.71,2,2,20624,18228,20918,4,3,4,13007,11176,12507,9751,8297,9203,3187,2816,3232,69,64,72,67,62,70,6,7.3,4.12,1.46,13623,55,15376,87,22,100,1071,1629,1658,1587,59,41
"""360830412002""",1,564,281,96.91,42,49,48,22,28,26,20,21,22,7.31,21.19,1.61,1,2,19305,16867,19618,5,5,5,12242,10439,11765,9163,7746,8634,2984,2606,3031,95,87,101,93,85,99,7.5,7.3,5.24,2.9,12445,33,13355,86,9,218,750,1153,1400,874,53,47
"""360830412003""",1,919,358,250.39,46,54,52,25,31,29,21,23,24,8.83,12.63,1.73,2,2,20617,18019,20966,4,4,4,13145,11261,12672,9878,8407,9348,3186,2784,3239,80,70,85,78,69,83,5.4,7.6,5.44,1.43,15133,54,19391,88,23,77,1117,1297,1489,846,70,30
"""360830412004""",1,953,381,133.91,58,69,66,38,48,44,20,21,22,7.55,21.49,1.64,1,2,19619,16913,19997,6,5,6,12521,10663,12068,9373,7946,8858,3032,2613,3089,116,104,121,113,101,118,6.7,7.7,3.47,2.85,17010,34,21395,88,15,143,1002,1977,2539,865,66,34
"""360830413003""",1,1214,275,189.06,41,48,46,22,27,25,19,21,21,8.23,11.98,1.57,1,2,18944,16332,19299,6,5,6,12023,10221,11577,8989,7603,8484,2928,2523,2981,106,95,112,104,93,109,7.3,8.3,4.79,1.45,18656,25,26277,88,19,91,1350,1121,1398,763,56,44
"""360830515003""",1,1252,501,162.31,35,40,39,17,21,20,18,18,19,7.17,22.12,1.43,1,1,17154,15028,17390,4,4,5,10907,9216,10448,8175,6819,7672,2651,2322,2687,81,76,90,79,74,88,8.6,9.2,5.2,3.09,16366,19,36945,88,6,229,709,884,1190,733,33,67
"""360830516002""",1,265,110,28.6,32,37,36,14,18,16,18,19,20,NA,NA,1.47,1,1,17690,15541,17917,2,2,2,11157,9393,10710,8389,6960,7900,2734,2401,2768,34,33,42,33,32,41,8,9.7,9.12,3.85,18970,44,57289,88,3,425,507,734,1074,381,51,49
"""360830516003""",1,997,505,178.81,37,43,42,18,23,21,19,20,21,7.24,20.45,1.54,1,2,19171,16906,19442,2,2,2,11818,10021,11360,8813,7370,8311,2963,2612,3003,42,39,46,41,38,45,7.3,9.4,6.82,2.82,16153,47,37438,88,7,150,652,960,1103,792,54,46
"""360830519021""",1,1505,516,714.59,50,58,57,26,33,30,24,26,26,10,7.22,1.94,2,2,23575,20923,23960,2,1,2,14732,12740,14217,11057,9480,10484,3644,3232,3702,32,27,31,31,27,30,2.5,5.7,1.83,0.72,6835,84,6575,85,27,77,1071,1367,1471,683,87,13
"""360830519022""",1,394,181,84.05,42,48,47,20,24,23,22,24,25,8.67,18.67,1.83,2,2,21655,19364,21922,2,2,2,13851,11887,13337,10467,8858,9911,3347,2991,3387,38,38,40,37,37,39,4.6,5.9,2.78,2.15,8958,96,8371,85,4,327,563,1016,1016,NA,80,20
"""360830520031""",1,1513,620,1523.7,61,73,70,36,45,42,25,27,28,10.77,4.38,2.05,2,2,24269,21406,24663,0,0,0,15479,13513,14907,11726,10207,11096,3751,3307,3810,3,0,1,3,0,1,1.2,5.3,1.08,0.41,10861,95,9999,86,48,42,1664,1886,1967,737,93,7
"""360830520032""",1,503,211,122.65,NA,NA,NA,NA,NA,NA,21,23,24,9.24,15.9,1.77,2,2,20663,18091,21005,4,4,4,13381,11417,12910,10109,8551,9583,3193,2795,3245,78,71,82,76,69,80,4.8,7.9,3.36,1.72,14351,77,17686,87,5,240,570,NA,NA,NA,86,14
"""360830520044""",1,896,447,551.4,52,61,59,29,36,33,23,25,26,9.32,7.56,1.93,2,2,22645,20001,23008,1,1,1,14559,12529,14062,11039,9425,10486,3500,3090,3554,20,14,22,20,14,21,1.8,7.7,2.4,0.81,13794,100,17004,87,22,84,1126,1497,1497,NA,93,7
"""360910610003""",1,298,189,36.99,34,39,38,17,21,19,17,18,19,5.51,28.15,1.42,1,1,15402,13435,15549,5,5,6,10554,8965,10019,8133,6851,7571,2380,2076,2402,40,38,45,39,37,44,9.3,7.1,10.45,5.11,11050,14,18910,88,2,606,401,871,NA,871,17,83
"""360910610005""",1,964,540,125.78,44,52,50,26,33,30,18,19,20,6.87,29.52,1.51,1,1,17566,15421,17769,4,3,4,11348,9675,10828,8604,7266,8050,2715,2382,2745,29,26,33,28,26,32,8.6,7.3,6.64,4.29,11176,24,18879,88,5,316,613,1351,2134,1042,28,72
"""360910611001""",1,1342,598,223.67,50,58,56,29,36,33,21,22,23,8.89,23.78,1.71,2,2,20354,18094,20588,3,2,3,12938,11108,12415,9772,8295,9211,3146,2795,3181,21,18,23,20,18,23,6.5,6.1,4.27,2.67,10207,65,16781,88,7,206,707,1494,1746,1166,57,43
"""360910611004""",1,634,317,537.73,60,71,69,37,46,42,24,26,26,8.37,4.94,1.96,2,2,23310,20829,23619,0,0,0,14776,12770,14243,11172,9551,10593,3603,3218,3649,1,1,1,1,1,1,2.7,5.3,1.6,0.59,8827,100,12464,87,15,117,1086,1895,1895,NA,84,16
"""360910611006""",1,386,173,100.54,64,76,73,42,53,49,22,23,24,8.5,14.62,1.8,2,2,21392,18941,21688,2,2,2,13619,11645,13124,10299,8706,9758,3306,2926,3350,14,13,15,13,13,15,4.9,6.8,5,1.72,10038,84,16899,88,4,312,526,2193,2193,NA,82,18
"""360910611007""",1,1239,637,954.33,38,43,42,17,22,20,20,22,22,8.05,5.37,1.64,1,2,20516,18181,20785,1,1,1,12522,10784,11991,9344,7969,8772,3171,2809,3211,7,7,8,7,6,8,7.4,6.4,4.09,0.67,8421,35,12760,87,16,101,951,904,NA,904,41,59
"""360910612001""",1,887,562,535.92,47,55,54,26,33,30,21,23,23,7.56,7.93,1.71,2,2,21028,18684,21295,3,3,3,13054,11231,12534,9783,8326,9222,3250,2886,3290,21,19,22,20,19,21,6.2,7,2.69,1.05,9680,58,16517,87,14,133,858,1367,1656,1000,56,44
"""360910612003""",1,1136,457,166.53,45,52,50,25,31,28,20,22,22,8.75,24.02,1.64,1,2,19861,17868,20013,3,3,3,12438,10714,11880,9346,7931,8764,3069,2760,3092,22,23,24,22,22,24,7.3,7,4.55,2.74,10414,64,18628,88,6,254,601,1276,1421,1185,39,61
"""360910607012""",1,3366,1285,7221.9,56,66,63,32,41,38,23,25,26,10.15,1.81,1.89,2,2,23636,20845,24045,1,0,1,14436,12635,13867,10779,9414,10148,3653,3220,3715,4,0,4,4,0,4,3.8,5.5,0.84,0.18,3906,52,4223,83,93,14,2310,1685,1761,1504,71,29
"""360910614033""",1,1130,461,543.02,47,55,54,25,31,29,23,24,25,9.7,8.24,1.85,2,2,22710,20131,23079,2,2,2,14089,12103,13607,10564,8980,10026,3510,3110,3565,15,13,16,15,13,16,3.4,7.3,1.43,0.85,7192,77,8667,85,20,57,1259,1290,1290,NA,84,16
"""360910611003""",1,776,377,107.05,61,73,70,41,52,48,20,21,22,7.39,26.03,1.63,1,2,19094,16997,19282,2,2,3,12294,10532,11762,9326,7890,8762,2951,2626,2979,17,16,21,17,16,20,7.7,6.8,4.48,3.52,10621,54,17339,88,4,305,566,2142,3458,1095,44,56
"""360830524032""",1,735,251,69.17,48,56,54,26,33,30,21,23,24,9.93,36.02,1.77,2,2,20965,18759,21212,1,1,1,13368,11420,12876,10108,8503,9575,3240,2898,3277,20,20,24,19,19,24,5.3,6.8,4.32,3.63,10810,87,17926,88,4,461,596,1368,1579,778,74,26
"""360830523012""",1,1359,403,2772,63,75,72,38,48,44,25,27,27,12.27,1.78,2.01,2,2,24514,21760,24891,0,0,0,15276,13410,14687,11487,10048,10842,3789,3362,3845,0,0,0,0,0,0,1.5,7.1,0.37,0.15,6852,84,8903,85,132,20,2794,1993,2217,1031,81,19
"""360957402005""",1,1071,446,359.93,39,46,44,20,25,23,19,21,21,7.42,9.2,1.56,1,2,19979,17695,20225,0,0,1,12028,10448,11442,8933,7712,8305,3088,2734,3124,8,2,13,7,2,11,8.3,5.5,3.84,1.24,3439,20,5354,84,12,126,922,1031,2079,724,23,77
"""360910623001""",1,616,244,70.11,40,47,45,21,26,24,19,21,21,8.06,28.05,1.61,1,2,18484,15992,18785,0,0,1,12070,10359,11525,9210,7888,8616,2857,2471,2902,3,0,7,3,0,7,8.5,5.1,8.17,3.48,6994,19,5980,85,3,237,470,1082,1403,818,45,55
"""360910611005""",1,589,238,15.77,NA,NA,NA,NA,NA,NA,17,18,19,4.92,74.28,1.41,1,1,16006,13988,16170,4,4,5,10580,9019,10029,8072,6830,7491,2474,2161,2498,34,28,40,33,28,39,9.4,6.9,11.32,15.09,10171,0,17284,88,5,528,558,NA,NA,NA,0,100
"""360010134002""",1,881,392,57.27,37,43,42,18,22,21,19,20,21,7.11,48.68,1.59,1,2,17603,15539,17808,5,5,5,11855,10074,11373,9061,7603,8540,2721,2401,2751,74,70,82,72,68,80,8.1,6.8,7.34,6.84,18761,43,23084,89,3,436,498,934,1112,774,47,53
"""360910625032""",1,2750,1154,806.17,50,59,56,28,36,33,21,23,23,9.22,13.2,1.71,2,2,21832,19354,22111,0,0,0,13157,11440,12588,9781,8450,9169,3374,2990,3416,2,0,3,2,0,3,6.1,7.4,4.67,1.43,10770,56,13471,86,24,99,1202,1476,1734,1201,52,48
"""360910625051""",1,3620,1361,6372.71,60,71,68,35,44,41,25,27,27,10.86,2.32,2.03,2,2,24448,21593,24854,0,0,0,15343,13439,14764,11565,10103,10924,3778,3336,3840,0,0,0,0,0,0,2.1,4.5,0.69,0.21,5992,76,6357,85,74,16,2099,1840,2004,934,85,15
"""360910610001""",1,1000,773,86.4,49,58,56,32,40,37,17,18,19,4.97,44.45,1.43,1,1,15896,13637,16130,6,5,7,10673,9028,10169,8171,6882,7625,2457,2107,2492,46,40,52,44,39,51,9.2,7,8.82,8.95,10913,4,18927,88,3,519,466,1670,3461,1106,24,76
"""360910612002""",1,747,429,119.15,50,59,57,29,37,34,21,22,23,7.12,25.63,1.72,2,2,20234,17666,20564,2,1,2,12955,10995,12496,9816,8256,9304,3127,2729,3177,13,10,16,12,9,15,6.2,7,6.05,3.6,10441,58,18486,88,4,397,471,1530,1637,1129,79,21
"""360910625012""",1,2911,1104,993.7,59,70,67,35,44,41,24,26,26,10.66,11.85,1.93,2,2,23781,20900,24183,0,0,0,14678,12717,14146,11003,9488,10410,3675,3229,3736,0,0,0,0,0,0,2.7,6,1.59,1.11,7435,82,10261,86,17,97,1184,1830,1878,1250,92,8
