"GEOID","population","households","acreage","pct.housing.transpo.typical.income.household","pct.housing.typical.income","housing.cost","pct.transpo.typical.income.household","household.co2","autos.typical.income.household","typical.income.household.mileage","pct.transit.commuters.typical.income.household","typical.income.household.transpo.cost","typical.income.household.auto.ownership.cost","typical.income.household.mileage.cost","typical.income.household.transit.trips","overall.employment.index","employment.mix.index","housing.units.per.acre","walkable.index","gross.household.density","median.monthly.homeowner.cost","median.monthly.rent","pct.single.fam","pct.owner.occupied","pct.renter.occupied","cbsa.total.employ","cbsa.total.workers","pct.working.age","zero.auto","one.auto","two.plus.auto","num.workers.home","low.wage.home","med.wage.home","hi.wage.home","total.employ","retail.jobs","office.jobs","industrial.jobs","service.jobs","entertainment.jobs","education.jobs","healthcare.jobs","public.admin.jobs","job.type.mix","low.wage.work","med.wage.work","hi.wage.work","jobs.per.household","pct.bg.employ.near.transit","jobs.within.45.drive","workers.within.45.drive"
"360010143023",1882,752,491.17,0.61,0.39,2000,0.23,9.8,1.85,22572,0.01,14041,10540,3488,12,8.4,85,2.14,2.8,1.53,2000,380,0.74,0.96,0.04,412385,395114,0.74398,19,196,432,836,172,187,477,46,0,2,1,11,19,0,13,0,0,19,18,9,0.073718,0,50372.539,68846.6594
"360010135031",988,356,316.78,0.56,0.34,1761,0.22,10.53,1.84,22081,0.03,13960,10508,3413,39,8.1,87,2.1,3.2,1.12,1826,1250,0.81,0.89,0.11,412385,395114,0.74476,0,113,265,468,99,125,244,338,15,135,14,3,40,54,77,0,0.802291,116,131,91,0.918478,0,73228.0526,104894.8436
"360010138023",1805,597,543.25,0.52,0.28,1477,0.24,11.54,1.95,24068,0,14851,11131,3720,0,7.8,86,1.78,1.4,1.1,1432,2090,0.98,0.93,0.07,412385,395114,0.7814,0,197,420,1016,251,259,506,53,6,0,30,16,1,0,0,0,0.725125,25,17,11,0.087894,0,59650.6985,80996.6916
"360010136014",3688,624,1659.57,0.61,0.38,1973,0.23,8.5,1.92,22312,0.01,14429,10964,3448,17,7.7,88,1.3,2.4,0.38,1973,950,0.81,0.87,0.13,412385,395114,0.91171,0,128,538,1306,315,367,624,2413,5,10,0,86,235,2058,9,10,0.288046,1395,419,599,3.776213,0,71918.7488,94903.5311
"360010135062",2006,790,351.55,0.5,0.28,1450,0.22,9.59,1.81,21861,0.02,13727,10324,3379,24,8.6,87,2.41,2.8,2.25,1456,1397,0.94,0.9,0.1,412385,395114,0.80517,20,242,461,922,197,279,446,196,21,6,31,32,0,74,32,0,0.891449,52,62,82,0.273743,0,64984.9866,92983.1972
"360010135071",1810,736,459.59,0.47,0.28,1431,0.19,8.51,1.55,19502,0.03,11928,8869,3014,44,9.3,87,9.02,6.9,1.6,1714,1177,0.46,0.47,0.53,412385,395114,0.79209,46,272,527,829,199,227,403,1663,455,165,121,292,298,176,153,3,0.892865,582,553,528,2.033007,0,78783.2291,103374.9
"360010136015",1930,874,493.02,0.38,0.21,1107,0.17,6.79,1.38,17121,0.05,10629,7906,2646,75,8.3,87,3.96,8.6,1.77,1133,1104,0.04,0.11,0.89,412385,395114,0.86674,123,585,379,763,170,230,363,147,0,20,59,48,20,0,0,0,0.919458,34,57,56,0.150461,0,68154.9285,95682.7068
"360010135063",1547,757,302.5,0.41,0.22,1151,0.18,7.55,1.49,18337,0.05,11410,8501,2834,73,9,87,3.55,7.9,2.5,1483,989,0.37,0.33,0.67,412385,395114,0.81071,30,449,373,900,209,283,408,895,556,30,27,63,168,2,38,11,0.585649,472,288,135,1.148909,0,77124.4411,105945.6679
"360010138021",1980,629,458.52,0.62,0.38,1976,0.23,11.64,1.92,23776,0,14617,10942,3675,0,8.2,87,1.94,1.6,1.37,1976,1104,0.99,0.99,0.01,412385,395114,0.76243,19,70,622,1022,239,241,542,42,0,6,24,3,7,0,2,0,0,12,17,13,0.059829,0,64795.3099,82402.4322
"360010143021",3057,934,1359.87,0.72,0.48,2496,0.24,11.75,1.93,23897,0,14716,11019,3693,3,7.9,85,1.27,1.8,0.69,2496,1890,0.88,0.95,0.05,412385,395114,0.69288,32,196,838,1094,236,247,611,152,46,0,10,78,0,1,17,0,0.721478,48,36,68,0.145455,0,42191.6375,58579.5055
"360010135033",2263,971,844.99,0.43,0.24,1222,0.2,8.49,1.61,19894,0.03,12306,9194,3075,36,8.1,87,8.81,6.7,1.15,1994,670,0.41,0.42,0.58,412385,395114,0.79424,50,665,313,1248,283,395,570,275,0,1,258,16,0,0,0,0,0.223711,29,170,76,0.27834,0,63820.1651,92563.5224
"360010146141",1409,419,613.44,0.83,0.59,3038,0.25,12.67,2.02,24562,0,15324,11528,3796,0,7.9,87,0.77,0.4,0.68,3038,1165,0.98,1,0,412385,395114,0.65297,12,45,295,639,161,148,330,8,0,4,2,1,1,0,0,0,0,6,1,1,0.023055,0,51774.7087,68267.6672
"360010137053",1374,628,655.29,0.49,0.28,1456,0.21,8.63,1.69,20647,0.03,12864,9632,3191,40,9.6,87,2.42,4.7,0.96,1516,1235,0.71,0.79,0.21,412385,395114,0.79698,13,214,456,792,185,240,367,5272,51,3230,276,632,99,37,493,454,0.623225,360,1298,3614,7.85693,0,86074.3937,106228.2704
"360010135082",2020,824,399.27,0.51,0.29,1530,0.22,9.34,1.78,22191,0.01,13603,10157,3430,16,9.2,87,2.71,2.3,2.06,1530,1138,0.96,0.96,0.04,412385,395114,0.80276,55,175,578,1209,296,317,596,1067,10,335,2,47,61,0,610,2,0.540537,171,441,455,1.350633,0,74621.7826,99592.0658
"360010023002",1025,457,122.33,0.36,0.21,1097,0.15,6.08,1.21,14674,0.13,9369,6900,2268,196,9.9,88,22.43,8.9,3.74,1611,766,0.05,0.39,0.61,412385,395114,0.79819,76,466,143,493,160,215,118,25,1,0,0,9,11,4,0,0,0,11,12,2,0.044405,0,95260.6452,104360.6701
"360010004034",981,668,493.13,0.43,0.26,1330,0.18,5.7,1.45,17149,0.07,11064,8306,2650,105,9.6,88,8.69,7.7,1.35,1881,861,0.43,0.46,0.54,412385,395114,0.8872,172,130,218,454,90,156,208,4542,130,19,2,51,21,23,35,4261,0.157476,686,1249,2607,9.175758,0,89712.7366,109873.9988
"360010017001",990,524,93.08,0.41,0.25,1287,0.16,5.39,1.34,15366,0.11,10209,7669,2375,161,9.8,88,8.47,8.4,5.63,1888,816,0.4,0.44,0.56,412385,395114,0.85556,117,141,255,405,91,142,172,413,171,25,5,28,73,5,105,1,0.718113,207,158,48,0.860417,0,89253.8573,107103.28
"360010005022",1591,806,87.92,0.39,0.23,1215,0.16,5.85,1.27,14648,0.13,9733,7272,2264,192,9.8,88,9.63,8.8,9.17,1848,855,0.26,0.36,0.64,412385,395114,0.85151,155,409,231,573,164,184,225,168,0,18,6,8,3,0,131,2,0.458714,57,73,38,0.228571,0,92606.9956,111059.8332
"360010020005",1401,534,512.97,0.38,0.19,997,0.19,7.84,1.52,18594,0.05,11607,8657,2874,74,9.6,87,7.79,7,1.04,1138,822,0.45,0.55,0.45,412385,395114,0.78145,121,227,343,851,227,342,282,256,27,1,58,119,35,0,16,0,0.779519,86,95,75,0.393241,0,81097.5098,104048.6727
"360010130002",1616,648,274.19,0.44,0.22,1131,0.22,9.35,1.81,21538,0.02,13702,10339,3329,34,6.6,87,2.6,4.6,2.36,1228,668,0.7,0.83,0.17,412385,395114,0.83953,19,199,411,801,186,254,361,32,2,9,2,1,2,0,16,0,0,7,19,6,0.053068,0,59513.3004,89625.7718
"360010135072",622,253,918.08,0.49,0.26,1337,0.23,10.1,1.92,22963,0.02,14544,10972,3549,23,9.3,87,1.34,0.9,0.28,1337,1114,0.98,0.98,0.02,412385,395114,0.76315,0,36,208,365,81,100,184,2790,162,416,1601,457,62,0,89,3,0.650551,474,786,1530,11.772152,0,76433.1918,101272.3941
"360010144022",1480,665,438.88,0.43,0.22,1144,0.21,8.59,1.75,21567,0.01,13320,9972,3333,14,5.8,83,3.54,6.5,1.52,1343,809,0.53,0.63,0.37,412385,395114,0.76547,98,288,388,958,237,329,392,173,11,28,17,27,42,0,24,24,0.965891,84,57,32,0.240278,0,24868.9503,39352.3279
"360010146082",1663,768,441.28,0.48,0.26,1366,0.21,8.62,1.74,21033,0.02,13214,9929,3251,33,8.7,88,1.99,4.4,1.74,1482,948,0.71,0.78,0.22,412385,395114,0.80225,27,310,435,1008,254,260,494,1232,70,155,56,610,171,2,164,4,0.713583,407,518,307,1.64486,0,70996.079,89769.9804
"360010146142",708,335,170.99,0.55,0.33,1719,0.22,8.19,1.82,21682,0.02,13738,10364,3351,22,8.6,88,2.41,2.9,1.96,1719,1304,0.95,0.96,0.04,412385,395114,0.805,0,135,273,388,80,108,200,109,48,10,22,18,0,0,11,0,0.88986,31,45,33,0.273869,0,71961.537,92122.5694
"360930330044",464,231,111.26,0.44,0.22,1161,0.21,7.52,1.76,20797,0.03,13289,10034,3214,40,7.2,87,3.63,5.7,2.08,1313,746,0.73,0.73,0.27,412385,395114,0.79122,9,201,103,312,69,127,116,85,39,6,13,27,0,0,0,0,0.862765,40,34,11,0.284281,0,52091.4261,83756.3256
"360930327003",1380,420,138.48,0.45,0.24,1230,0.21,9.56,1.75,20614,0.04,13241,9999,3186,55,7.5,87,4.55,4.9,3.03,1225,1246,0.95,0.74,0.26,412385,395114,0.77276,47,167,341,703,202,227,274,233,61,13,5,58,74,0,22,0,0.852562,97,93,43,0.442125,0,51666.5807,84170.4612
"360957405004",711,249,516.21,0.39,0.18,922,0.21,9.01,1.71,21269,0.01,13046,9739,3287,17,4,81,1.89,7.3,0.48,1306,632,0.36,0.43,0.57,412385,395114,0.72765,36,109,168,185,49,77,59,342,11,5,0,2,0,148,30,146,0.637201,60,95,187,1.163265,0,7286.074,14628.2089
"360957406001",906,394,30228.71,0.51,0.24,1245,0.27,9.76,2.22,25485,0,16607,12660,3939,7,3.5,81,0.15,0.7,0.01,1332,629,0.83,0.88,0.12,412385,395114,0.79245,34,219,451,335,83,138,114,39,2,0,25,0,0,0,5,7,0,21,14,4,0.087838,0,2580.5572,7557.9008
"360957405003",855,366,8657.04,0.47,0.22,1144,0.24,9.17,2.01,24353,0.01,15248,11472,3764,11,3.8,81,0.72,3.1,0.04,1286,765,0.68,0.73,0.27,412385,395114,0.79787,39,175,212,238,64,96,78,197,15,0,106,44,0,0,32,0,0.836463,41,65,91,0.539726,0,4238.7488,9831.6569
"360957404005",1197,419,9065.36,0.42,0.19,983,0.24,10.33,1.91,24109,0.01,14654,10915,3726,11,5.9,81,0.38,3.6,0.05,1172,722,0.66,0.58,0.42,412385,395114,0.768,26,210,267,351,94,146,111,1184,37,8,944,2,13,128,43,9,0.375581,287,629,268,2.96,0,4529.5885,10767.871
"360957407004",1285,558,9000.02,0.44,0.19,980,0.25,9.72,2.08,24900,0,15706,11849,3848,7,3.7,82,0.85,1.7,0.06,1033,707,0.71,0.84,0.16,412385,395114,0.79812,8,199,361,315,85,120,110,257,11,6,4,3,21,203,9,0,0.43562,58,76,123,0.533195,0,5979.1928,12717.3278
"360930330042",1294,429,115.6,0.46,0.25,1298,0.21,9.82,1.75,20521,0.03,13226,10012,3171,41,7.3,87,4.09,5.1,3.71,1318,1231,0.88,0.77,0.23,412385,395114,0.79692,10,185,279,621,130,224,267,324,9,8,8,14,70,1,2,212,0.517397,123,63,138,0.731377,0,50344.1872,81145.9125
"360957402002",608,306,6155.02,0.48,0.23,1193,0.25,8.83,2.03,24507,0,15385,11592,3788,5,2.8,83,0.59,2.8,0.05,1317,825,0.6,0.75,0.25,412385,395114,0.79581,29,158,182,250,71,93,86,461,207,1,122,22,88,0,21,0,0.740422,179,199,83,1.351906,0,11292.6941,19589.7762
"360957402003",1115,364,1378.66,0.53,0.29,1505,0.24,11.09,1.97,24530,0,15025,11233,3791,0,4.3,83,1.92,2.9,0.26,1681,890,0.71,0.78,0.22,412385,395114,0.77651,23,161,185,273,75,94,104,327,7,0,87,15,0,108,109,1,0.739904,94,126,107,0.967456,0,6695.5957,13143.5027
"360957406004",824,328,15166.22,0.47,0.21,1083,0.26,10.44,2.14,25161,0.01,16116,12217,3889,9,3.4,81,0.09,1.3,0.02,1219,511,0.75,0.81,0.19,412385,395114,0.75225,17,167,355,251,62,95,94,85,0,0,7,1,10,67,0,0,0.502938,30,20,35,0.267296,0,2376.2384,7115.8561
"360957405002",1007,425,10129.04,0.54,0.28,1465,0.26,10.56,2.13,25281,0,16085,12172,3907,5,3.6,82,0.26,1.3,0.04,1625,594,0.84,0.84,0.16,412385,395114,0.78435,0,232,276,323,87,106,130,39,19,1,10,4,5,0,0,0,0,20,17,2,0.091121,0,6908.5086,13740.0167
"360957401002",434,172,1301.82,0.48,0.24,1265,0.24,9.29,1.93,23969,0,14745,11040,3704,1,3.5,83,1.92,4.3,0.13,1435,986,0.71,0.62,0.38,412385,395114,0.81849,30,128,110,184,53,66,65,880,20,11,31,15,13,273,37,480,0.585392,140,304,436,3.577236,0,13129.519,23050.8282
"360830523044",1500,635,2266.81,0.56,0.33,1713,0.23,9.54,1.94,22821,0,14623,11090,3527,6,7.2,86,0.75,1.9,0.28,1719,1663,0.87,0.89,0.11,412385,395114,0.74886,3,216,635,991,216,287,488,116,2,4,37,21,2,41,8,1,0.732407,32,46,38,0.139423,0,49076.632,70142.6061
"360930215002",1746,503,114.97,0.36,0.19,961,0.17,6.68,1.43,16414,0.08,10790,8152,2537,99,8.5,88,9.71,8.8,4.38,1196,883,0.2,0.25,0.75,412385,395114,0.62844,32,398,259,736,195,373,168,1797,13,1,2,17,0,1753,4,7,0.077535,360,475,962,3.005017,0,59618.5347,94358.3016
"360930327002",861,312,76.89,0.45,0.24,1268,0.21,8.8,1.72,20051,0.04,12966,9812,3099,54,7.4,87,4.92,5.7,4.06,1435,593,0.7,0.8,0.2,412385,395114,0.77311,68,133,166,465,105,168,192,40,12,0,7,1,20,0,0,0,0,22,11,7,0.114943,0,50508.6334,82832.8509
"360930321015",1997,608,565.05,0.71,0.48,2489,0.23,11.17,1.93,23214,0,14599,11011,3588,0,7.9,87,1.43,1.3,1.08,2489,1727,1,1,0,412385,395114,0.73104,33,90,590,911,194,168,549,38,3,1,3,20,0,0,11,0,0,9,13,16,0.054913,0,57188.1865,79747.3387
"360930335001",316,216,526.13,0.28,0.12,631,0.16,3.15,1.3,13822,0.12,9722,7423,2136,159,8.4,88,16.42,9.3,0.41,1380,631,0,0,1,412385,395114,0.92105,157,71,17,126,44,49,33,1590,54,122,308,393,119,2,585,7,0.754762,258,702,630,7.361111,0.0521973531835,60076.9676,92384.3858
"360930321012",902,352,261.18,0.59,0.36,1881,0.23,9.93,1.91,22550,0,14369,10878,3485,6,7.8,87,1.56,1.9,1.35,1881,1211,1,0.96,0.04,412385,395114,0.74725,0,80,298,424,79,82,263,55,0,10,7,22,9,0,7,0,0.930384,22,18,15,0.149051,0,56835.7347,83390.4956
"360010146062",940,381,236.92,0.53,0.3,1545,0.23,9.37,1.9,22682,0.01,14357,10833,3505,18,5.3,87,2.07,3.3,1.61,1599,990,0.77,0.91,0.09,412385,395114,0.78417,0,132,243,361,63,90,208,7,0,0,0,7,0,0,0,0,0,2,3,2,0.019074,0,57104.284,86165.2526
"360010137051",1293,624,281.43,0.51,0.3,1562,0.2,7.51,1.68,20285,0.02,12747,9579,3135,32,9.1,88,2.73,5.5,2.22,1688,1214,0.61,0.73,0.27,412385,395114,0.82645,0,202,452,979,241,260,478,131,12,6,13,15,60,0,25,0,0.843487,94,28,9,0.210273,0,80848.0962,98220.7659
"360010128003",1337,443,47.09,0.33,0.16,828,0.17,6.39,1.41,15384,0.07,10557,8072,2378,105,7.5,87,14.89,9.3,9.41,1100,764,0.09,0.19,0.81,412385,395114,0.7438,193,319,145,453,108,229,116,107,66,0,11,10,4,0,16,0,0.721017,43,39,25,0.195255,0,67014.3497,100248.0811
"360010015002",1464,604,27.87,0.3,0.15,790,0.14,4.97,1.18,12658,0.13,8898,6747,1956,190,9.8,88,19.34,9.4,21.67,1438,790,0.15,0.08,0.92,412385,395114,0.9211,103,155,285,341,81,158,102,63,0,1,0,6,0,0,56,0,0.358999,20,33,10,0.123772,0,94122.8489,111617.2103
"360010018014",987,495,152.96,0.49,0.29,1529,0.2,7.58,1.61,19183,0.06,12229,9181,2965,81,9.6,87,3.96,5.2,3.24,1678,1098,0.84,0.74,0.26,412385,395114,0.87139,30,236,195,475,97,134,244,91,24,0,1,8,6,32,19,1,0.790505,35,39,17,0.206818,0,80610.6193,100678.0947
"360910622002",541,278,95.81,0.35,0.16,823,0.19,6.66,1.57,18537,0.01,11855,8983,2865,7,5.1,84,5.54,8.7,2.9,1056,823,0.12,0.33,0.67,412385,395114,0.73954,33,158,158,309,75,130,104,166,67,13,52,11,16,0,7,0,0.81937,64,63,39,0.513932,0,35092.3973,60855.7562
"360010142031",1818,657,284.46,0.62,0.4,2101,0.22,9.76,1.77,21309,0.02,13425,10099,3293,33,8.7,86,2.53,3.9,2.31,2215,1213,0.76,0.89,0.11,412385,395114,0.7157,25,224,344,640,120,122,398,412,0,3,8,38,22,333,7,1,0.382638,103,130,179,0.711572,0,55260.6823,73961.3356
"360010138011",642,206,273.53,0.51,0.28,1475,0.23,10.72,1.87,22152,0.02,14115,10654,3424,36,7.8,87,1.79,2.9,0.75,1475,924,0.91,0.83,0.17,412385,395114,0.79012,0,44,203,438,113,146,179,4,0,1,0,3,0,0,0,0,0,1,2,1,0.01626,0,63984.6022,83388.5654
"360830407003",1180,493,206.73,0.37,0.2,1019,0.17,4.98,1.39,15491,0.1,10504,7918,2394,187,8.4,88,8.9,8.9,2.38,1333,925,0.09,0.23,0.77,412385,395114,0.86095,77,370,352,551,159,240,152,110,36,2,20,10,33,0,9,0,0.855226,43,38,29,0.167428,0,64452.6968,94650.6691
"360930218005",1456,560,384.05,0.47,0.25,1300,0.22,9.15,1.85,21218,0.04,13892,10565,3279,47,7.2,87,2.68,2.7,1.46,1306,1250,0.99,0.89,0.11,412385,395114,0.80096,105,198,323,880,215,299,366,222,103,2,25,4,76,0,11,1,0.64608,103,73,46,0.366337,0,59255.4223,86638.9138
"360930218006",3014,1266,351.19,0.38,0.2,1027,0.19,6.99,1.54,17704,0.06,11630,8812,2736,80,7.5,87,4.75,7.9,3.6,1213,925,0.32,0.35,0.65,412385,395114,0.89764,189,793,452,1047,265,375,407,1173,194,43,35,133,152,171,441,4,0.819023,396,547,230,0.88931,0,61866.5308,92510.5581
"360930319002",2423,877,645.33,0.56,0.34,1756,0.22,9.95,1.81,21854,0.02,13741,10335,3377,28,7.6,86,1.85,4,1.36,1951,972,0.81,0.8,0.2,412385,395114,0.77676,40,258,716,1317,283,301,733,220,3,13,11,124,1,1,66,1,0.545052,117,69,34,0.226337,0,60828.3732,86317.3531
"360930319003",1135,349,435.22,0.52,0.29,1491,0.23,10.33,1.93,22093,0.04,14480,11011,3414,52,7.6,87,1.2,1.3,0.8,1491,691,0.92,1,0,412385,395114,0.77403,17,61,220,443,120,91,232,4344,908,58,43,30,140,1,3153,11,0.396844,707,988,2649,15.083333,0,62114.4679,86202.816
"360930319004",1842,867,660.39,0.51,0.3,1579,0.2,7.58,1.67,20304,0.03,12705,9521,3138,45,7.9,87,4.4,6.4,1.31,2110,757,0.44,0.61,0.39,412385,395114,0.82689,197,309,589,928,206,185,537,361,6,46,18,30,6,7,245,3,0.545478,107,178,76,0.345455,0,64028.0896,94752.7128
"360930321014",859,370,367.6,0.62,0.4,2052,0.22,8.6,1.82,21726,0.03,13761,10368,3358,34,8.1,87,1.84,3.8,1.01,2176,1236,0.68,0.87,0.13,412385,395114,0.75941,37,127,374,698,155,135,408,1091,244,118,20,55,71,397,39,147,0.833999,329,312,450,2.090038,0,55763.2467,83559.9448
"360930321022",841,296,760.44,0.71,0.46,2410,0.24,10.59,1.99,23417,0.03,14991,11336,3619,34,7.7,86,0.87,0.8,0.39,2410,1383,0.92,1,0,412385,395114,0.74892,0,58,322,419,103,77,239,45,7,0,3,35,0,0,0,0,0,27,12,6,0.126404,0,57590.0872,82742.8021
"360930323002",847,338,65.03,0.43,0.23,1183,0.2,7.84,1.65,19172,0.04,12455,9436,2963,54,7,87,6.76,7.1,5.2,1373,900,0.62,0.6,0.4,412385,395114,0.74868,23,157,233,500,118,187,195,49,0,0,1,1,40,0,7,0,0,32,14,3,0.123116,0,46219.8821,75585.0318
"360930214001",1193,273,74.62,0.39,0.2,1017,0.19,9.78,1.56,18277,0.07,11852,8928,2825,97,8.6,88,7.8,7.4,3.66,1093,838,0.34,0.7,0.3,412385,395114,0.66348,188,152,203,347,115,154,78,105,22,0,63,3,4,0,13,0,0.695067,20,66,19,0.261845,0,59990.8191,94879.2419
"360930214003",488,159,41.46,0.37,0.19,970,0.18,7.17,1.52,17350,0.04,11417,8688,2681,46,8.1,88,6.71,8.5,3.83,1297,749,0.26,0.4,0.6,412385,395114,0.69543,0,145,167,203,62,85,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54986.1423,88045.2579
"360930215003",614,178,51.97,0.36,0.18,932,0.18,8.42,1.52,17391,0.06,11415,8653,2688,72,8,88,7.62,8.4,3.43,1159,932,0.23,0.45,0.55,412385,395114,0.72516,92,121,79,183,51,81,51,10,0,0,0,0,10,0,0,0,0,7,3,0,0.039063,0,56674.1609,90374.8847
"360957402004",1235,657,461.38,0.39,0.18,947,0.2,7.61,1.65,21289,0,12712,9417,3290,4,5.9,84,3.04,7.5,1.42,1319,698,0.34,0.4,0.6,412385,395114,0.84852,211,422,152,693,182,245,266,935,86,74,23,78,166,5,501,2,0.673697,278,386,271,1.300417,0,10973.5187,18495.0744
"360930210023",643,417,50.29,0.22,0.06,316,0.16,3.96,1.33,14480,0.12,10001,7604,2238,155,8.6,89,12.09,9.1,8.29,1000,316,0.07,0.14,0.86,412385,395114,0.82191,218,228,39,212,80,92,40,91,5,34,0,37,0,0,15,0,0.858642,13,48,30,0.208716,0,60558.5462,94397.2031
"360930327001",937,345,229.6,0.49,0.27,1408,0.22,9.68,1.79,21127,0.03,13510,10210,3265,34,7.4,86,2.59,4.9,1.5,1458,1214,0.79,0.79,0.21,412385,395114,0.80385,27,200,229,397,101,146,150,211,59,2,88,11,51,0,0,0,0.7844,86,101,24,0.509662,0,46556.6079,74866.8922
"360930330032",1910,685,367.63,0.53,0.3,1560,0.23,9.85,1.89,22071,0.01,14224,10802,3411,10,6.7,87,2.3,2.3,1.86,1560,1036,0.99,0.97,0.03,412385,395114,0.80672,25,272,453,1069,270,306,493,22,0,1,8,6,0,0,7,0,0,9,6,7,0.030096,0,51061.9614,81302.8485
"360930321013",884,317,346.29,0.57,0.35,1795,0.22,9.32,1.85,21904,0.02,13992,10580,3385,27,7.8,87,1.88,3,0.92,1795,1236,0.87,0.77,0.23,412385,395114,0.74867,0,63,236,334,68,61,205,193,10,0,2,6,48,121,6,0,0.588988,53,72,68,0.654237,0,61954.3809,92545.6372
"360930209004",600,246,41.71,0.32,0.15,786,0.17,5.22,1.4,16231,0.1,10617,7970,2508,135,8.6,88,10.55,8.8,5.9,1000,786,0.14,0.35,0.65,412385,395114,0.5893,143,137,90,238,69,136,33,123,15,0,21,35,15,0,37,0,0.953123,54,55,14,0.398058,0,61850.1534,97184.2898
"360930217003",1773,612,158.16,0.3,0.12,623,0.18,7.22,1.52,17125,0.08,11437,8682,2647,106,8.1,87,6.62,7.9,3.87,1112,342,0.41,0.36,0.64,412385,395114,0.68279,196,366,128,637,202,245,190,379,153,64,27,40,67,0,26,2,0.827318,150,121,108,0.568216,0,63836.8377,96853.945
"360930332002",649,299,57.9,0.4,0.2,1050,0.2,7.77,1.66,19322,0.04,12536,9500,2986,49,7.5,87,5.46,6.9,5.16,1220,746,0.59,0.64,0.36,412385,395114,0.76258,10,145,176,446,114,198,134,220,3,0,96,6,0,0,69,46,0.751542,88,75,57,0.735786,0,52922.7486,85662.1144
"360930208004",581,247,37.02,0.31,0.15,792,0.16,4.51,1.32,14155,0.13,9880,7514,2188,175,8.7,89,10.75,9.1,6.67,889,792,0.19,0.2,0.8,412385,395114,0.65364,111,238,82,279,94,132,53,205,16,33,1,26,6,0,123,0,0.66459,60,103,42,0.58908,0,62332.8769,95991.215
"360930205003",805,355,63.43,0.46,0.26,1345,0.2,7.7,1.65,19545,0.05,12532,9445,3021,65,8.6,88,6.11,5.9,5.6,1479,1128,0.82,0.62,0.38,412385,395114,0.79669,29,123,224,331,80,110,141,132,4,2,0,4,0,1,121,0,0.243651,44,54,34,0.375,0,60939.2054,94106.9061
"360930320006",929,290,99.92,0.49,0.28,1451,0.21,10.23,1.76,20808,0.04,13332,10061,3216,54,8.1,87,3.76,4.4,2.9,1451,1016,0.87,0.81,0.19,412385,395114,0.72421,17,73,236,461,91,113,257,105,0,20,11,9,1,0,49,15,0.804101,18,43,44,0.333333,0,63870.1763,96989.5546
"360930329014",658,241,95.91,0.37,0.15,799,0.22,9.73,1.81,21727,0.01,13681,10307,3358,16,7.1,88,2.84,5,2.51,877,799,0.91,0.73,0.27,412385,395114,0.77852,18,67,165,242,55,81,106,93,16,0,19,54,0,0,4,0,0.777781,23,39,31,0.384298,0,61120.9074,93242.3368
"360930201011",1303,695,137.47,0.38,0.21,1081,0.18,6.3,1.45,16828,0.07,10964,8270,2601,90,8.2,88,10.01,8.6,5.06,1652,884,0.21,0.26,0.74,412385,395114,0.89139,93,573,121,555,127,193,235,93,3,6,19,23,16,0,26,0,0.902295,36,34,23,0.133238,0,57206.7238,87559.1155
"360930201012",1357,437,155.81,0.51,0.29,1530,0.21,9.71,1.75,20367,0.05,13179,9969,3148,61,8.3,88,3.48,4.5,2.8,1634,739,0.8,0.88,0.12,412385,395114,0.79615,33,147,299,668,149,203,316,154,4,29,26,8,19,3,65,0,0.802791,49,63,42,0.334783,0,58859.6341,89486.8012
"360930205004",911,370,65.73,0.5,0.29,1516,0.21,8.74,1.7,19996,0.05,12851,9693,3090,66,8.6,88,6.12,5,5.63,1662,788,0.75,0.83,0.17,412385,395114,0.74811,19,122,238,393,89,132,172,59,0,1,20,2,0,1,35,0,0.57749,13,25,21,0.165266,0,61835.6128,95448.1606
"360930334001",541,208,125.48,0.56,0.36,1849,0.2,8.46,1.67,19576,0.06,12667,9561,3025,78,8.6,88,5.28,5.8,1.66,2141,850,0.58,0.77,0.23,412385,395114,0.77508,0,88,192,383,90,104,189,6499,8,48,17,81,49,1784,4500,12,0.371525,1651,2196,2652,24.996154,0,60220.748,90565.6848
"360930206001",918,410,385.13,0.49,0.29,1481,0.21,8.06,1.72,19931,0.04,12979,9841,3080,56,8.4,87,4.89,5.4,1.06,1663,1020,0.68,0.72,0.28,412385,395114,0.83588,72,160,253,609,151,169,289,630,248,30,5,84,41,0,222,0,0.761467,264,231,135,1.393805,0,61534.2177,94177.8241
"360930206002",2016,701,114.83,0.41,0.22,1135,0.19,8.58,1.58,18659,0.06,12009,9044,2884,79,8.8,88,7.08,7,6.1,1296,854,0.51,0.64,0.36,412385,395114,0.76735,108,378,344,765,187,281,297,182,55,4,5,31,17,16,54,0,0.843552,66,73,43,0.241379,0,62629.4794,97937.6634
"360930207001",2630,771,121.27,0.38,0.2,1030,0.18,8.26,1.5,17389,0.1,11368,8547,2687,131,8.7,88,8.82,7.7,6.36,1152,892,0.32,0.53,0.47,412385,395114,0.67454,266,574,297,1325,392,569,364,43,7,0,0,20,11,5,0,0,0,22,18,3,0.043,0,62928.0307,98573.5692
"360930207002",722,345,144.25,0.43,0.22,1126,0.21,8.12,1.73,19812,0.07,13037,9883,3062,91,8.3,87,3.61,4.5,2.39,1183,857,0.81,0.83,0.17,412385,395114,0.80993,33,99,133,223,66,107,50,112,47,0,16,27,3,0,18,1,0.791537,24,56,32,0.444444,0,65852.7146,99795.4445
