"GEOID","population","households","acreage","pct.housing.transpo.typical.income.household","pct.housing.typical.income","housing.cost","pct.transpo.typical.income.household","household.co2","autos.typical.income.household","typical.income.household.mileage","pct.transit.commuters.typical.income.household","typical.income.household.transpo.cost","typical.income.household.auto.ownership.cost","typical.income.household.mileage.cost","typical.income.household.transit.trips","overall.employment.index","employment.mix.index","housing.units.per.acre","walkable.index","gross.household.density","median.monthly.homeowner.cost","median.monthly.rent","pct.single.fam","pct.owner.occupied","pct.renter.occupied","cbsa.total.employ","cbsa.total.workers","pct.working.age","zero.auto","one.auto","two.plus.auto","num.workers.home","low.wage.workers.home","med.wage.workers.home","hi.wage.workers.home","total.employ","retail.jobs","office.jobs","industrial.jobs","service.jobs","entertainment.jobs","education.jobs","healthcare.jobs","public.admin.jobs","job.type.mix","low.wage.workers.work","med.wage.workers.work","hi.wage.workers.work","jobs.per.household","pct.bg.employ.near.transit","jobs.within.45.drive","workers.within.45.drive"
"360910612001",1051,608,535.92,0.47,0.26,1310,0.21,7.89,1.73,21201,0.03,12957,8095,4810,39,6.8,65,2.69,6.2,1.13,1455,1024,0.5,0.66,0.34,412385,395114,0.85365,63,317,234,413,119,128,166,2009,325,47,214,87,451,644,232,9,0.832247,737,724,548,3.797732,0,37515.5345,57186.9467
"360910627002",2958,1196,1320.32,0.53,0.3,1552,0.23,10.69,1.81,24533,0.02,14076,8474,5565,28,6.8,66,2.58,5.1,0.91,1825,1023,0.59,0.66,0.34,412385,395114,0.78611,90,346,859,1568,384,445,739,264,114,17,86,7,30,0,9,1,0.711385,71,94,99,0.215863,0,48596.2225,77263.3435
"360910612003",913,393,166.53,0.42,0.21,1093,0.21,9.4,1.69,20633,0.04,12624,7873,4681,52,7.7,66,4.55,6.8,2.36,1310,962,0.55,0.38,0.62,412385,395114,0.83475,51,292,155,316,89,88,139,1828,141,9,34,80,33,66,1458,7,0.398626,351,680,797,4.089485,0,35360.4672,53874.5216
"360910612004",796,264,47.1,0.29,0.1,506,0.19,3.93,1.58,18523,0.06,11704,7398,4202,78,7.8,66,5.41,8.1,5.61,NA,506,0.24,0.23,0.77,412385,395114,0.96797,162,119,35,245,77,75,93,532,0,15,0,15,0,0,501,1,0.194456,91,341,100,2.086275,0,32782.581,50137.1098
"360910612005",933,534,112.92,0.46,0.27,1398,0.19,7,1.51,18510,0.06,11377,7070,4199,81,7.8,66,7.52,8.4,4.73,1527,1375,0.24,0.15,0.85,412385,395114,0.88098,104,251,147,263,72,95,96,205,3,33,1,6,20,1,140,1,0.492725,85,93,27,0.446623,0,35937.9776,54164.5402
"360910613024",745,294,162.39,0.55,0.32,1643,0.23,10.68,1.89,23659,0.01,14203,8815,5367,16,5.6,65,2.07,4,1.81,1643,NA,0.89,0.95,0.05,412385,395114,0.76059,0,109,218,396,97,134,165,43,0,0,20,1,0,0,22,0,0,11,14,18,0.134796,0,27143.194,47307.2424
"360910612006",671,245,214.85,0.49,0.28,1409,0.22,9.45,1.75,21926,0.03,13221,8183,4974,48,8.1,67,2.95,5.5,1.14,1485,1069,0.65,0.82,0.18,412385,395114,0.85251,21,100,225,965,255,299,411,2482,23,53,36,58,15,2274,19,4,0.208434,1328,482,672,8.896057,0,35461.2325,53998.6029
"360910613011",2300,809,4950.26,0.76,0.51,2588,0.25,11.88,2,26629,0.01,15393,9340,6041,9,5.1,65,0.6,2,0.16,2672,1165,0.81,0.94,0.06,412385,395114,0.72157,42,227,747,1020,264,213,543,460,75,11,90,33,179,15,55,2,0.793331,174,131,155,0.530565,0,25358.6664,41455.1107
"360910613021",1344,667,1493.91,0.47,0.26,1309,0.22,8.62,1.75,22500,0.03,13332,8176,5104,39,6.9,66,3.65,5.8,0.45,1417,1230,0.36,0.42,0.58,412385,395114,0.83615,71,493,412,1174,290,322,562,877,33,32,342,51,54,0,363,2,0.682202,248,385,244,0.965859,0.0836541117322,30296.0615,49080.9636
"360910613022",2270,880,1944.27,0.59,0.35,1800,0.24,10.55,1.97,24798,0.01,14823,9187,5626,8,6,65,1.68,2.5,0.45,2064,859,0.88,0.78,0.22,412385,395114,0.77017,20,379,371,726,166,238,322,1976,19,28,1534,347,28,0,20,0,0.398385,325,640,1011,2.688435,0,28331.4262,45543.3733
"360910613023",1029,372,755.13,0.49,0.25,1269,0.24,11.13,1.93,24550,0.01,14589,8995,5569,18,6.1,65,0.72,3.1,0.49,1180,1477,0.77,0.7,0.3,412385,395114,0.76522,0,65,320,475,110,157,208,44,0,17,1,12,11,0,3,0,0,20,17,7,0.122905,0,26165.2356,44710.014
"360910615001",1565,657,13415.94,0.55,0.29,1462,0.27,11.66,2.15,28305,0.01,16470,10031,6421,14,3.8,66,0.2,0.8,0.05,1453,1536,0.91,0.89,0.11,412385,395114,0.79457,19,359,913,1006,240,329,437,160,21,3,53,5,36,1,41,0,0.787103,77,54,29,0.206452,0,8192.4926,18540.8688
"360910613025",1463,489,571.74,0.57,0.33,1676,0.25,11.4,1.99,25452,0.01,15080,9288,5774,13,6.1,65,2.22,2.4,0.86,1676,NA,1,0.94,0.06,412385,395114,0.76491,0,91,331,556,142,161,253,22,6,0,14,2,0,0,0,0,0,4,18,0,0.05314,0,28949.5078,49537.7694
"360910614011",2734,942,9593.73,0.49,0.25,1254,0.24,11.58,1.86,26499,0.01,14735,8698,6012,19,4.3,65,0.94,3.8,0.1,1308,900,0.38,0.87,0.13,412385,395114,0.74495,34,427,642,1381,320,583,478,928,15,1,292,599,14,0,5,2,0.42401,53,92,783,0.899225,0,23445.1805,42702.9191
"360910614012",2276,845,5474.47,0.51,0.27,1357,0.24,11.57,1.85,26530,0.02,14721,8666,6019,27,5.4,66,6.83,4,0.15,1449,950,0.41,0.82,0.18,412385,395114,0.72471,14,295,563,920,221,370,329,75,2,5,11,8,9,0,40,0,0.774178,31,36,8,0.091019,0,27101.8206,49326.3416
"360910614031",1650,600,1184.3,0.6,0.37,1888,0.23,10.98,1.86,24611,0.02,14297,8684,5583,23,5.8,65,1.24,4.2,0.51,2061,1245,0.59,0.79,0.21,412385,395114,0.72692,116,67,590,518,130,150,238,101,9,6,13,46,2,19,6,0,0.804218,39,45,17,0.13931,0,29894.6161,52834.8736
"360930325041",832,336,10281.23,0.6,0.32,1652,0.27,12.69,2.15,29874,0.01,16816,10025,6777,10,5.2,66,0.06,0.4,0.03,1652,NA,0.98,0.99,0.01,412385,395114,0.82618,0,105,306,573,127,157,289,29,17,1,10,1,0,0,0,0,0,10,13,6,0.074359,0,22387.8922,39177.1588
"360910614032",900,338,1360.67,0.5,0.25,1289,0.24,10.26,1.94,25703,0.01,14900,9044,5831,19,6.6,66,0.54,2.9,0.25,1591,914,0.7,0.55,0.45,412385,395114,0.8053,25,124,168,344,84,91,169,92,0,1,8,0,17,1,65,0,0.539408,32,53,7,0.304636,0,30317.439,52534.4564
"360910615002",1983,783,14631.67,0.62,0.35,1799,0.27,12.62,2.1,29650,0.01,16529,9790,6726,10,4.2,66,0.11,1,0.05,1909,1059,0.86,0.87,0.13,412385,395114,0.80552,31,154,537,734,160,243,331,145,22,8,34,21,15,0,20,25,0.964532,66,51,28,0.216418,0,19356.4252,37174.7077
"360910614033",1054,409,543.02,0.5,0.26,1353,0.23,10.68,1.9,24085,0.02,14357,8860,5464,25,6.9,66,1.43,3.3,0.75,1353,NA,0.84,0.93,0.07,412385,395114,0.83606,0,79,414,598,131,177,290,271,50,18,32,99,64,1,6,1,0.759157,117,115,39,0.575372,0,33002.9529,56975.847
"360910616004",1243,473,12229.15,0.61,0.34,1746,0.27,12.69,2.13,29713,0,16699,9950,6741,6,4.3,65,0.07,0.6,0.04,1746,NA,0.94,0.97,0.03,412385,395114,0.76044,20,140,337,625,161,177,287,85,8,0,36,40,0,1,0,0,0.716493,29,23,33,0.178947,0,23750.9335,43887.4142
"360910614034",2367,901,674.77,0.54,0.31,1560,0.23,10.54,1.9,23768,0.01,14291,8875,5392,18,5.5,65,2.08,3.7,1.34,1660,694,0.84,0.9,0.1,412385,395114,0.75838,16,353,519,1219,263,413,543,77,10,14,1,17,35,0,0,0,0.822248,31,24,22,0.091232,0,29454.8941,51780.545
"360910617012",1127,418,3771.79,0.66,0.39,2008,0.26,12.25,2.08,28471,0.01,16183,9710,6459,10,6.1,66,0.24,1.1,0.11,2008,NA,0.97,0.9,0.1,412385,395114,0.77169,16,64,435,457,101,142,214,226,1,2,79,78,41,1,24,0,0.705167,55,64,107,0.49345,0,40715.3422,67787.0384
"360910614041",2980,1055,3166.27,0.56,0.32,1640,0.24,11.56,1.94,25324,0.01,14838,9078,5745,12,5.1,65,1.31,2.9,0.33,1690,1261,0.75,0.88,0.12,412385,395114,0.71645,0,176,952,1617,410,486,721,419,141,41,47,56,62,0,70,2,0.881595,184,175,60,0.384051,0,26269.8717,45480.4456
"360910616001",693,320,2022.84,0.62,0.36,1843,0.26,12.01,2.05,28545,0.01,16045,9555,6476,11,5.6,66,0.55,1.5,0.16,1843,NA,0.94,0.89,0.11,412385,395114,0.79787,26,54,262,391,87,110,194,96,6,1,10,4,71,0,3,1,0.497356,67,20,9,0.282353,0,29190.4885,52476.0356
"360910616002",1079,422,919.41,0.59,0.33,1691,0.26,11.4,2.01,27670,0.01,15661,9368,6277,11,6.1,66,1.12,2.1,0.46,1691,NA,0.98,0.98,0.02,412385,395114,0.78169,0,131,267,506,107,152,247,50,3,0,14,16,0,2,15,0,0.857318,21,21,8,0.128535,0,29258.3858,52029.7758
"360910616003",1135,379,5803.83,0.66,0.39,2012,0.27,13.32,2.11,29147,0.01,16504,9879,6612,9,5.4,66,0.1,0.8,0.07,2012,NA,0.97,0.95,0.05,412385,395114,0.76915,0,104,264,439,94,109,236,132,23,5,45,20,0,0,4,35,0.859023,47,62,23,0.365651,0,27697.5312,49729.8539
"360910617011",3183,1212,8810.26,0.54,0.3,1531,0.24,11.05,1.92,25623,0.02,14839,8986,5813,31,7.6,67,0.67,2.5,0.14,1782,937,0.67,0.7,0.3,412385,395114,0.72798,45,385,793,1575,367,465,743,1517,93,48,913,197,68,149,47,2,0.641802,286,608,623,1.299914,0,37003.1302,63390.0156
"360910617021",1621,573,4134.65,0.59,0.34,1723,0.25,11.69,2.02,26384,0.01,15444,9436,5985,17,5.8,66,0.3,1.9,0.14,1966,984,0.8,0.75,0.25,412385,395114,0.73614,0,242,410,765,198,205,362,97,26,1,18,19,33,0,0,0,0.869105,43,37,17,0.154459,0,33710.8021,58434.9686
"360910617022",1182,435,772.52,0.55,0.31,1576,0.25,11.18,1.98,25634,0.01,15080,9245,5815,15,6.1,66,0.91,2.4,0.56,1625,1143,0.93,0.9,0.1,412385,395114,0.749,14,87,410,677,164,188,325,297,29,9,38,143,10,0,0,68,0.78125,96,128,73,0.597586,0,37259.2654,64057.1524
"360910619014",1417,665,4068.62,0.61,0.37,1872,0.25,11.5,1.91,26760,0.01,15027,8937,6071,15,5.1,65,0.71,3.1,0.16,2586,1300,0.58,0.45,0.55,412385,395114,0.83455,79,263,517,466,117,130,219,437,11,269,35,21,85,0,16,0,0.658006,170,179,88,0.708266,0,34976.0564,57901.7434
"360910617023",1645,626,1187.47,0.55,0.3,1554,0.24,10.93,1.95,25169,0.01,14842,9109,5710,17,6.1,65,0.89,2.7,0.53,1621,1188,0.87,0.85,0.15,412385,395114,0.74334,8,124,442,816,200,229,387,652,114,15,57,66,12,308,79,1,0.7358,180,227,245,1.185455,0,39613.9784,67131.7046
"360910619032",1516,580,2604.3,0.52,0.28,1418,0.24,11.69,1.92,26479,0.01,14996,8967,6007,16,5.8,65,1.15,3,0.22,1448,1230,0.66,0.86,0.14,412385,395114,0.78085,10,249,401,832,196,239,397,397,32,5,192,89,47,0,32,0,0.781473,99,120,178,0.625197,0,35533.5725,58531.1946
"360910618001",2794,1110,432.06,0.51,0.29,1491,0.22,9.47,1.78,22136,0.02,13363,8300,5022,30,7,66,2.88,5.8,2.57,1763,970,0.71,0.66,0.34,412385,395114,0.7328,110,361,547,1299,337,423,539,565,87,44,76,254,54,25,14,11,0.791949,204,223,138,0.584886,0,32371.3165,56083.1993
"360910620002",1186,618,6388.74,0.62,0.36,1834,0.26,10.91,2.02,28247,0.01,15845,9418,6408,14,5.2,66,0.27,1.9,0.1,1834,NA,0.74,0.98,0.02,412385,395114,0.80051,30,201,504,877,201,284,392,117,0,3,59,25,30,0,0,0,0.806405,26,52,39,0.190865,0,25003.1115,44240.5034
"360910618002",1495,620,379.6,0.38,0.18,899,0.2,7.45,1.63,20825,0.03,12408,7621,4724,47,7.2,66,4.01,7.5,1.63,1131,735,0.3,0.41,0.59,412385,395114,0.83059,91,214,386,688,159,229,300,3622,339,133,235,201,226,577,137,1774,0.779139,632,1543,1447,5.598145,0,36296.5683,60447.8362
"360910620003",1028,408,7646.68,0.57,0.31,1600,0.26,12.5,2.04,28227,0.01,15973,9553,6404,12,5.1,65,0.4,1.4,0.05,1659,1412,0.76,0.76,0.24,412385,395114,0.78673,38,121,338,410,78,137,195,193,10,0,162,13,0,0,8,0,0.442911,15,36,142,0.413276,0,25102.4852,43829.0112
"360910618003",1590,826,284.41,0.45,0.24,1219,0.21,8.07,1.68,20990,0.03,12680,7865,4762,40,7.2,66,3.36,7.1,2.9,1558,924,0.47,0.46,0.54,412385,395114,0.81493,132,277,382,624,144,211,269,596,17,12,86,20,77,331,51,2,0.670295,188,171,237,0.808684,0,37167.0674,61537.7341
"360910620004",975,382,9487.34,0.57,0.29,1504,0.27,13.28,2.14,29792,0.01,16766,9996,6759,8,5.1,66,0.33,0.5,0.04,1504,NA,1,1,0,412385,395114,0.75985,0,141,294,568,118,189,261,117,7,0,28,9,1,0,0,72,0.650842,53,37,27,0.288889,0,18862.1265,34473.575
"360910619011",1398,805,272.5,0.43,0.22,1131,0.21,9.01,1.61,22438,0.03,12685,7545,5090,37,6.1,66,5.16,8,2.95,2078,932,0.22,0.17,0.83,412385,395114,0.84052,11,375,562,938,221,242,475,69,9,0,6,4,24,10,15,1,0.865157,40,16,13,0.074919,0,39121.3277,64545.2053
"360910622002",776,341,95.81,0.38,0.18,896,0.2,8.47,1.57,21851,0.02,12338,7342,4957,29,3.6,64,5.54,8.5,3.56,1239,796,0.12,0.23,0.77,412385,395114,0.73954,33,158,158,309,75,130,104,166,67,13,52,11,16,0,7,0,0.81937,64,63,39,0.513932,0,35092.3973,60855.7562
"360910619012",1024,397,315.45,0.49,0.26,1314,0.24,11.34,1.88,25163,0.01,14505,8773,5709,18,6.1,65,2.1,4,1.26,1470,963,0.81,0.69,0.31,412385,395114,0.78674,0,105,271,530,122,133,275,48,26,2,5,15,0,0,0,0,0,25,13,10,0.13079,0,46157.1026,75044.6089
"360910619013",3358,1202,6302.29,0.59,0.34,1755,0.25,11.72,2,26336,0.01,15359,9366,5974,14,7,66,0.67,1.8,0.19,1895,581,0.88,0.89,0.11,412385,395114,0.72387,19,373,949,1615,391,398,826,1422,12,1193,31,23,104,5,52,2,0.326577,84,516,822,1.099768,0,41495.4252,68214.265
"360910619015",1493,600,1346.36,0.56,0.32,1656,0.23,10.15,1.84,24976,0.01,14301,8610,5666,18,5.4,65,1.43,4.5,0.45,1891,956,0.54,0.75,0.25,412385,395114,0.83128,65,362,244,480,110,124,246,677,200,20,14,29,38,0,376,0,0.651706,279,323,75,1.06951,0,36480.9622,60393.5035
"360930205001",889,395,90.4,0.57,0.36,1828,0.22,9.04,1.79,21239,0.05,13269,8364,4818,65,8.7,68,4.1,5,4.37,1828,NA,0.98,0.94,0.06,412385,395114,0.8507,0,159,214,626,163,190,273,22,0,1,2,6,0,0,13,0,0,9,12,1,0.06044,0,60102.9037,92381.0399
"360910619031",1742,782,1344.41,0.49,0.27,1373,0.22,9.73,1.73,23806,0.02,13527,8087,5400,30,6.3,65,2.97,6.2,0.58,1666,952,0.38,0.59,0.41,412385,395114,0.78153,44,418,441,773,159,264,350,916,6,7,358,69,124,5,346,1,0.628291,237,253,426,1.100962,0,44105.7671,72029.5706
"360910619033",2854,1109,1616.3,0.52,0.28,1440,0.23,11.34,1.83,25169,0.01,14292,8556,5710,20,5.5,65,1.54,5,0.69,1460,1341,0.52,0.83,0.17,412385,395114,0.7707,41,392,620,1341,327,391,623,67,10,3,22,13,8,0,11,0,0.924906,26,16,25,0.065686,0,37082.8487,61941.9643
"360910620001",3156,1048,2053.85,0.55,0.31,1579,0.24,11.88,1.89,26477,0.01,14862,8841,6006,11,4.5,65,1.77,3.7,0.51,1775,873,0.67,0.78,0.22,412385,395114,0.7404,23,166,901,1391,302,456,633,43,0,0,35,7,0,0,0,1,0,10,10,23,0.041829,0,28396.4208,50319.1832
"360910621001",1962,668,785.38,0.5,0.27,1354,0.23,11.14,1.85,24942,0.01,14333,8652,5658,17,5.1,65,2.17,4.6,0.85,1546,894,0.64,0.71,0.29,412385,395114,0.75374,36,214,464,728,190,248,290,453,41,2,18,26,0,339,26,1,0.47691,181,118,154,0.691603,0,22775.867,41265.7101
"360930205004",780,325,65.73,0.53,0.33,1665,0.21,8.54,1.7,19967,0.06,12596,7958,4530,81,8.7,68,6.12,6.4,4.94,1665,NA,0.8,0.96,0.04,412385,395114,0.74811,19,122,238,393,89,132,172,59,0,1,20,2,0,1,35,0,0.57749,13,25,21,0.165266,0,61835.6128,95448.1606
"360910622001",1290,616,107.33,0.37,0.17,845,0.2,8.13,1.57,21830,0.02,12335,7350,4952,25,3.6,64,6.28,8.6,5.74,1543,446,0.17,0.36,0.64,412385,395114,0.79027,210,182,202,473,112,173,188,511,412,18,49,12,20,0,0,0,0.454345,125,154,232,0.919065,0,32184.8303,55994.845
"360910623001",809,303,70.11,0.44,0.22,1149,0.22,9.96,1.71,23411,0.01,13311,7987,5311,9,3.6,64,8.17,7.5,4.32,1213,971,0.52,0.74,0.26,412385,395114,0.763,23,58,240,334,99,116,119,5,1,0,2,1,1,0,0,0,0,2,1,2,0.016722,0,34855.4112,60266.7899
"360910622003",953,415,137.09,0.41,0.2,1022,0.21,8.65,1.66,21876,0.01,12716,7735,4963,14,3.6,64,5.25,7.8,3.03,1391,826,0.32,0.35,0.65,412385,395114,0.76553,23,303,244,599,168,204,227,540,22,23,22,16,36,302,43,76,0.712924,186,172,182,1.034483,0,36725.2271,62242.6228
"360910624033",1167,492,1240.23,0.47,0.23,1174,0.24,10.81,1.86,25170,0.02,14440,8694,5710,27,6.6,65,3.06,3.9,0.4,1583,898,0.62,0.4,0.6,412385,395114,0.84002,0,265,475,911,202,239,470,111,0,35,40,18,6,0,12,0,0.885371,20,41,50,0.15767,0,52538.2955,81453.246
"360910623002",1381,682,127.67,0.4,0.19,985,0.2,8.03,1.58,21951,0.02,12403,7393,4980,22,3.6,64,8.65,8.5,5.34,1511,724,0.2,0.33,0.67,412385,395114,0.75086,74,355,263,675,178,248,249,193,45,7,6,47,55,10,21,2,0.823059,99,64,30,0.300156,0,37171.0783,63446.5888
"360910624031",1238,662,229.39,0.46,0.26,1346,0.2,8.55,1.58,21285,0.02,12265,7393,4829,33,4,64,7.03,8.4,2.89,1346,NA,0.1,0.76,0.24,412385,395114,0.8592,17,279,331,542,124,164,254,31,9,0,0,2,18,0,2,0,0,21,7,3,0.052453,0,51895.5301,82411.0654
"360910624032",2284,1022,1275.54,0.55,0.32,1660,0.23,9.99,1.83,24327,0.01,14088,8547,5519,16,4.9,64,1.78,5.1,0.8,1825,1110,0.59,0.77,0.23,412385,395114,0.76505,11,464,581,1200,280,329,591,411,25,41,229,91,14,0,9,2,0.660184,60,111,240,0.400195,0,54294.0308,84125.4328
"360910624041",1583,697,6850.82,0.61,0.35,1785,0.26,11.28,2.03,27416,0,15691,9462,6219,7,4.8,65,0.41,1.8,0.1,1888,795,0.78,0.91,0.09,412385,395114,0.79064,28,167,547,920,207,259,454,450,52,40,326,25,3,0,4,0,0.521275,82,171,197,0.65312,0,45261.9814,72532.8813
"360910624034",1875,642,722.53,0.56,0.32,1647,0.23,11.96,1.85,24771,0.01,14306,8662,5619,18,5.5,65,1.49,4.6,0.89,1635,1769,0.65,0.91,0.09,412385,395114,0.78312,6,250,391,723,172,202,349,200,40,22,11,39,75,10,2,1,0.785369,105,62,33,0.32,0,53435.2484,83459.1443
"360910625051",3647,1278,6372.63,0.64,0.38,1955,0.25,12.07,2,27061,0,15477,9338,6139,0,3.3,64,0.69,2.4,0.2,2114,827,0.76,0.88,0.12,412385,395114,0.75247,0,315,974,1508,336,404,768,849,72,39,580,43,107,0,7,1,0.55022,136,194,519,0.687449,0,44137.8546,72380.2099
"360910624051",1930,791,564.33,0.51,0.29,1469,0.22,9.81,1.76,22784,0,13403,8225,5169,7,2.6,63,1.99,6.8,1.4,2089,885,0.39,0.49,0.51,412385,395114,0.72445,44,288,534,1025,264,296,465,1545,94,185,405,491,72,2,295,1,0.775278,351,603,591,1.898034,0,52918.6737,80112.0453
"360910625072",1571,651,2047.42,0.58,0.33,1706,0.24,10.81,1.91,25678,0.01,14776,8926,5825,18,5.8,65,1.33,3.4,0.32,1706,NA,0.65,0.99,0.01,412385,395114,0.7833,0,203,513,698,155,188,355,51,4,6,15,10,13,0,0,3,0.918591,19,20,12,0.073806,0,43004.9602,65350.7129
"360910624052",2682,1204,1554.88,0.55,0.33,1688,0.22,9.06,1.74,22459,0.01,13226,8110,5095,16,2.5,63,3.8,7,0.77,2224,1189,0.23,0.48,0.52,412385,395114,0.79065,39,647,666,882,217,284,381,1185,712,77,78,89,212,10,6,1,0.595424,457,555,173,0.947242,0,50302.2005,78931.0899
"360930205005",533,225,35.19,0.47,0.28,1406,0.2,7.69,1.61,19113,0.06,11996,7542,4336,89,8.8,68,6.76,7.5,6.39,1725,851,0.65,0.64,0.36,412385,395114,0.79234,0,121,121,272,67,90,115,34,0,0,7,5,0,0,22,0,0,6,17,11,0.151111,0,62170.4488,94487.5881
"360910624053",1909,916,248.63,0.39,0.2,1031,0.19,7.99,1.57,19208,0.02,11724,7321,4357,34,1.8,62,10.21,8.7,3.68,NA,1031,0,0,1,412385,395114,0.83884,35,568,354,915,216,266,433,452,98,31,83,159,77,3,1,0,0.792581,144,142,166,0.52194,0,50071.5945,76978.465
"360930201022",2017,827,160,0.31,0.12,620,0.19,6.71,1.54,18709,0.06,11550,7186,4244,90,8.9,68,5.58,8.1,5.17,1210,291,0.36,0.36,0.64,412385,395114,0.63333,263,223,224,656,158,286,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52689.0056,82524.8375
"360910624061",2708,1060,1243.74,0.53,0.31,1572,0.22,9.89,1.8,23639,0,13761,8398,5363,0,2.3,63,2.47,6.2,0.85,1915,865,0.41,0.67,0.33,412385,395114,0.75336,0,478,731,1008,258,324,426,162,14,4,14,11,10,6,103,0,0.65735,41,63,58,0.139175,0,43101.9868,69201.3842
"360910624062",987,348,548.45,0.57,0.34,1728,0.23,11.43,1.88,24175,0,14276,8792,5484,0,2,62,2.2,4.7,0.63,2406,863,0.59,0.56,0.44,412385,395114,0.70069,15,56,270,254,68,63,123,762,51,101,288,284,37,1,0,0,0.74788,82,225,455,2.38125,0,50041.5821,78335.1231
"360930201011",1099,715,137.47,0.38,0.2,1017,0.18,6.21,1.51,18275,0.07,11323,7051,4146,95,8.8,68,10.01,8.3,5.2,1637,865,0.29,0.2,0.8,412385,395114,0.89139,93,573,121,555,127,193,235,93,3,6,19,23,16,0,26,0,0.902295,36,34,23,0.133238,0,57206.7238,87559.1155
"360910625011",2214,774,2113.68,0.61,0.36,1838,0.25,12.35,1.99,27031,0.01,15465,9318,6132,12,6.8,66,0.94,2,0.37,1838,NA,0.95,0.96,0.04,412385,395114,0.73609,0,80,751,1264,288,329,647,856,18,190,326,214,6,0,28,74,0.764593,182,234,440,1.04902,0,42540.3665,68376.1976
"360930203002",991,154,29.06,0.43,0.26,1328,0.17,6.68,1.42,16962,0.08,10644,6639,3848,118,8.9,68,8.87,8.8,5.3,2688,635,0.13,0.34,0.66,412385,395114,0.85634,64,94,127,433,116,190,127,220,22,0,1,43,1,108,45,0,0.710053,99,85,36,0.866142,0,59208.9566,91272.4383
"360910625012",2820,1008,993.7,0.63,0.39,1992,0.24,11.52,1.9,25579,0.01,14706,8888,5803,11,6.5,65,1.59,3.4,1.01,2022,1178,0.85,0.96,0.04,412385,395114,0.72182,21,170,842,1256,261,302,693,3000,7,52,456,35,25,2412,0,13,0.339985,522,837,1641,2.9615,0,44825.2381,70250.5293
"360930321011",788,270,1780.99,0.67,0.42,2138,0.26,12.1,2.03,27102,0.01,15641,9474,6148,14,7.1,66,0.63,1.4,0.15,2138,NA,1,0.95,0.05,412385,395114,0.73994,0,58,216,290,57,49,184,8662,9,73,3066,4857,98,187,285,87,0.496023,215,557,7890,33.315385,0,58788.3911,83378.7165
"360910625031",1431,513,504.28,0.62,0.38,1931,0.24,11.57,1.95,25555,0,14902,9104,5797,0,3.7,64,1.24,3.2,1.02,2079,980,0.92,0.87,0.13,412385,395114,0.7393,0,148,392,645,149,157,339,48,9,4,25,1,5,0,4,0,0,13,15,20,0.090226,0,50500.2882,78378.9304
"360930201012",1139,415,155.81,0.54,0.33,1673,0.21,9.57,1.73,20824,0.05,12910,8086,4724,75,8.8,68,3.48,5.7,2.66,1741,729,0.82,0.93,0.07,412385,395114,0.79615,33,147,299,668,149,203,316,154,4,29,26,8,19,3,65,0,0.802791,49,63,42,0.334783,0,58859.6341,89486.8012
"360910625032",2798,1150,806.17,0.51,0.28,1453,0.23,10.25,1.82,23454,0,13830,8509,5321,0,2.6,63,4.67,6,1.43,1725,1143,0.55,0.53,0.47,412385,395114,0.77226,57,321,800,1412,331,341,740,2616,1009,343,433,383,356,5,85,2,0.775722,1227,820,569,2.310954,0,53614.3318,80645.4762
"360910625033",1550,506,509.56,0.67,0.42,2169,0.24,11.37,1.94,25658,0,14894,9074,5821,0,4.2,64,1.18,3.2,0.99,2169,NA,0.92,0.87,0.13,412385,395114,0.71517,13,147,334,582,124,137,321,143,8,3,24,41,54,0,12,1,0.776244,56,52,35,0.294845,0,48239.1182,75987.0471
"360910625061",1908,677,1091.48,0.61,0.36,1862,0.24,11.56,1.94,25443,0.01,14849,9062,5772,11,5.1,64,1.14,3.2,0.62,1902,1315,0.82,0.93,0.07,412385,395114,0.7407,11,179,564,811,163,203,445,236,84,11,13,95,2,4,26,1,0.679155,53,70,113,0.321526,0,51346.1282,78023.0224
"360930201021",922,325,51.25,0.38,0.2,1007,0.18,7.68,1.49,18206,0.07,11217,6961,4130,95,8.9,68,8.32,8.5,6.34,1054,964,0.32,0.48,0.52,412385,395114,0.73379,10,156,261,357,80,149,128,23,13,0,0,4,0,0,6,0,0,11,9,3,0.058376,0,57562.4551,88137.8646
"360910625062",1117,437,668.09,0.52,0.29,1504,0.22,10.84,1.76,23949,0.03,13716,8234,5433,37,7,66,1.38,5.9,0.65,1504,NA,0.42,0.98,0.02,412385,395114,0.76022,0,154,363,649,148,158,343,5,0,0,3,2,0,0,0,0,0,1,1,3,0.009804,0,38500.7408,60251.7842
"360930331023",1217,413,11082.7,0.57,0.31,1570,0.27,12.43,2.12,27818,0.02,16255,9912,6311,25,5.2,66,0.23,0.9,0.04,1655,1158,0.83,0.83,0.17,412385,395114,0.76757,2,74,493,615,143,181,291,394,31,1,24,5,22,250,61,0,0.606213,135,118,141,0.739212,0,18590.6776,31230.0074
"360910625063",2621,1005,487.57,0.56,0.34,1723,0.22,10.52,1.78,23230,0.02,13609,8302,5270,28,6.6,65,2.73,6,2.06,1844,1139,0.62,0.83,0.17,412385,395114,0.75984,0,206,670,1097,245,261,591,125,29,0,17,9,45,12,13,0,0.908537,69,40,16,0.146886,0,49384.1878,74358.3457
